ORDER	Wavelength (nm)	X0	Y0	X1	Y1	X2	Y2	Sampling (pixels)	R
104	1166.247781	2.940662	-20.115762	2.861488	-21.340259	2.995731	-18.891908	2.692959	102328
104	1165.126389	6.850818	-20.130011	6.784333	-21.354632	6.894006	-18.906325	2.611155	102154
104	1164.004997	10.642488	-20.096641	10.588067	-21.320845	10.674351	-18.873622	2.535692	101978
104	1162.883605	14.324397	-20.019483	14.281441	-21.242778	14.345473	-18.797588	2.465645	101802
104	1161.762213	17.904014	-19.901827	17.871943	-21.123764	17.914824	-18.681472	2.400222	101624
104	1160.640821	21.387724	-19.746519	21.365975	-20.966687	21.388779	-18.528087	2.33874	102780
105	1160.640821	-18.404579	-21.912527	-18.556813	-23.120901	-18.281595	-20.702387	3.235853	100877
105	1159.540687	-13.763502	-22.242685	-13.899629	-23.455052	-13.655402	-21.029168	3.102463	102997
105	1158.440554	-9.309354	-22.493418	-9.430198	-23.70878	-9.215421	-21.277434	2.983469	102832
105	1157.34042	-5.022859	-22.673969	-5.129191	-23.89146	-4.942417	-21.456309	2.876487	102665
105	1156.240287	-0.887858	-22.791862	-0.980401	-24.010723	-0.820268	-21.573221	2.779601	102495
105	1155.140154	3.109291	-22.853305	3.029857	-24.072863	3.164634	-21.6343	2.691256	102324
105	1154.04002	6.980173	-22.863482	6.913199	-24.083135	7.023845	-21.644669	2.610172	102152
105	1152.939887	10.734667	-22.826767	10.679534	-24.04597	10.767221	-21.608648	2.535283	101978
105	1151.839753	14.381225	-22.746885	14.337335	-23.965143	14.4032	-21.529918	2.465692	101803
105	1150.73962	17.927088	-22.627031	17.893861	-23.843895	17.939007	-21.411636	2.400627	101628
105	1149.639486	21.378452	-22.469972	21.355323	-23.68503	21.380831	-21.256533	2.339424	102780
106	1149.639486	-18.001319	-24.619896	-18.152297	-25.823202	-17.879451	-23.414721	3.226742	100897
106	1148.560012	-13.415836	-24.940284	-13.551084	-26.147558	-13.308507	-23.731754	3.095519	102987
106	1147.480539	-9.012683	-25.182845	-9.132979	-26.393092	-8.919218	-23.971868	2.978244	102823
106	1146.401065	-4.773341	-25.356553	-4.879421	-26.568907	-4.693095	-24.143919	2.872633	102657
106	1145.321591	-0.682252	-25.468718	-0.774813	-26.682416	-0.61461	-24.255124	2.776844	102490
106	1144.242118	3.273741	-25.525376	3.194034	-26.739743	3.329369	-24.311444	2.689376	102321
106	1143.162644	7.105826	-25.53157	7.038336	-26.745998	7.150007	-24.317857	2.608993	102150
106	1142.08317	10.823558	-25.491555	10.767673	-26.705497	10.856842	-24.278568	2.534661	101978
106	1141.003697	14.435122	-25.408955	14.390247	-26.621914	14.458045	-24.197155	2.465508	101805
106	1139.924223	17.947535	-25.286879	17.913092	-26.498404	17.960623	-24.076688	2.400786	101631
106	1138.844749	21.366808	-25.128018	21.342232	-26.337701	21.370579	-23.91982	2.339846	102780
107	1138.844749	-17.605635	-27.261966	-17.755309	-28.45992	-17.484928	-26.062021	3.217566	100917
